エリア,世帯,トリップ,出発時間,到着時間,代表交通手段,交通モード,移動時間,,,,
727,0,0,0,504,0,0,2,,,,
727,0,1,0,0,0,0,2,,,,
728,0,0,0,0,1,3,1,3,2,4,2
728,0,1,0,0,0,0,2,,,,
728,1,0,0,426,0,0,2,,,,
728,1,1,0,0,0,0,2,,,,
728,1,2,0,0,0,0,2,,,,
729,0,0,0,0,3,3,10,,,,
729,0,1,0,0,0,0,2,,,,
730,0,0,0,0,3,3,10,,,,
730,0,1,0,501,0,0,1,,,,
730,0,2,0,0,0,0,1,,,,
730,0,3,0,0,0,0,2,,,,
730,1,0,0,432,0,0,2,,,,
730,1,1,0,0,0,0,2,,,,
730,2,0,0,407,0,0,2,,,,
730,2,1,0,1027,0,0,2,,,,
730,2,2,0,0,0,0,2,,,,
730,2,3,0,0,0,0,2,,,,
731,0,0,0,426,0,0,1,,,,
731,0,1,0,0,0,0,1,,,,
731,1,0,0,485,3,3,10,,,,
731,1,1,0,0,0,0,2,,,,
731,1,2,0,0,0,0,2,,,,
732,0,0,0,485,0,0,2,,,,
732,0,1,0,0,0,0,2,,,,
732,1,0,0,531,0,0,1,,,,
732,1,1,0,0,0,0,2,,,,
732,1,2,0,0,0,0,1,,,,
733,0,0,0,510,0,0,1,,,,
733,0,1,0,0,0,0,2,,,,
733,0,2,0,0,0,0,1,,,,
734,0,0,0,0,1,3,1,3,2,4,2
734,0,1,0,0,0,0,3,,,,
734,0,2,0,0,0,0,2,,,,
734,0,3,0,0,0,0,1,,,,
734,1,0,0,511,0,0,2,,,,
734,1,1,0,0,0,0,2,,,,
734,2,0,0,0,3,3,10,,,,
734,2,1,0,0,0,0,2,,,,
734,2,2,0,0,0,0,2,,,,
735,0,0,0,457,1,3,1,3,2,4,2
735,0,1,0,0,0,0,2,,,,
735,1,0,0,486,2,2,8,,,,
735,1,1,0,955,0,0,2,,,,
735,1,2,0,0,0,0,2,,,,
735,1,3,0,0,0,0,2,,,,
736,0,0,0,397,2,2,4,,,,
736,0,1,0,0,0,0,1,,,,
737,1,0,0,496,3,3,5,,,,
737,1,1,0,0,0,0,2,,,,
737,1,2,0,0,0,0,1,,,,
738,0,0,0,519,0,0,1,,,,
738,0,1,0,0,0,0,1,,,,
738,0,2,0,0,0,0,2,,,,
738,1,0,0,457,2,2,8,,,,
738,1,1,0,0,0,0,2,,,,
738,1,2,0,0,0,0,2,,,,
739,0,0,0,424,2,2,8,,,,
739,0,1,0,0,0,0,2,,,,
740,0,0,0,403,0,0,1,,,,
740,0,1,0,0,0,0,1,,,,
740,1,0,0,0,0,0,1,,,,
740,1,1,0,0,0,0,2,,,,
740,2,0,0,500,0,0,1,,,,
740,2,1,0,0,0,0,1,,,,
741,0,0,0,0,0,0,2,,,,
741,0,1,0,0,0,0,2,,,,
741,0,2,0,0,0,0,2,,,,
741,1,0,0,478,0,0,1,,,,
741,1,1,0,691,0,0,2,,,,
741,1,2,0,931,0,0,2,,,,
741,1,3,0,0,0,0,1,,,,
741,2,0,0,503,0,0,2,,,,
741,2,1,0,0,0,0,2,,,,
742,0,0,0,0,1,3,1,3,2,4,2
742,0,1,0,0,0,0,3,,,,
742,0,2,0,0,0,0,1,,,,
743,0,0,0,0,1,3,1,3,2,2,2
743,0,1,0,0,0,0,1,,,,
744,0,0,0,515,0,0,1,,,,
744,0,1,0,0,0,0,2,,,,
744,0,2,0,1027,0,0,2,,,,
744,0,3,0,0,0,0,1,,,,
745,0,0,0,474,1,3,1,3,2,2,2
745,0,1,0,0,0,0,1,,,,
745,0,2,0,0,0,0,2,,,,
745,1,0,0,439,2,2,4,,,,
745,1,1,0,0,0,0,1,,,,
745,2,0,0,489,2,2,4,,,,
745,2,1,0,761,0,0,2,,,,
745,2,2,0,0,0,0,1,,,,
745,2,3,0,1208,0,0,1,,,,
745,2,4,0,0,0,0,1,,,,
746,0,0,0,421,0,0,1,,,,
746,0,1,0,0,0,0,1,,,,
746,1,0,0,0,1,3,1,3,2,2,2
746,1,1,0,473,0,0,1,,,,
746,1,2,0,0,0,0,2,,,,
747,0,0,0,409,2,2,8,,,,
747,0,1,0,0,0,0,1,,,,
747,0,2,0,0,0,0,1,,,,
748,0,0,0,442,0,0,2,,,,
748,0,1,0,0,0,0,2,,,,
748,1,0,0,480,2,2,8,,,,
748,1,1,0,0,0,0,2,,,,
749,0,0,0,536,1,3,1,3,2,2,2
749,0,1,0,0,0,0,1,,,,
749,1,0,0,0,0,0,1,,,,
749,1,1,0,0,0,0,1,,,,
750,0,0,0,390,0,0,1,,,,
750,0,1,0,0,0,0,1,,,,
751,0,0,0,435,0,0,2,,,,
751,0,1,0,0,0,0,2,,,,
752,0,0,0,0,1,3,1,3,2,4,2
752,0,1,0,0,0,0,2,,,,
752,1,0,0,426,0,0,2,,,,
752,1,1,0,0,0,0,3,,,,
752,1,2,0,0,0,0,1,,,,
752,2,0,0,458,1,3,1,3,2,4,2
752,2,1,0,0,0,0,2,,,,
752,2,2,0,0,0,0,2,,,,
753,0,0,0,471,3,3,10,,,,
753,0,1,0,0,0,0,2,,,,
754,1,0,0,505,3,3,5,,,,
754,1,1,0,0,0,0,1,,,,
754,1,2,0,0,0,0,2,,,,
755,0,0,0,415,2,2,8,,,,
755,0,1,0,0,0,0,2,,,,
756,0,0,0,539,0,0,1,,,,
756,0,1,0,0,0,0,3,,,,
756,0,2,0,0,0,0,2,,,,
756,1,0,0,0,0,0,2,,,,
756,1,1,0,0,0,0,2,,,,
758,0,0,0,506,0,0,1,,,,
758,0,1,0,0,0,0,1,,,,
760,0,0,0,443,0,0,1,,,,
760,0,1,0,0,0,0,1,,,,
760,0,2,0,0,0,0,2,,,,
760,1,0,0,403,2,2,8,,,,
760,1,1,0,0,0,0,2,,,,
760,2,0,0,445,2,2,8,,,,
760,2,1,0,0,0,0,2,,,,
760,2,2,0,0,0,0,2,,,,
760,2,3,0,0,0,0,2,,,,
761,0,0,0,430,0,0,2,,,,
761,0,1,0,0,0,0,3,,,,
761,0,2,0,0,0,0,1,,,,
762,0,0,0,397,0,0,1,,,,
762,0,1,0,0,0,0,1,,,,
762,1,0,0,411,1,3,1,3,1,2,1
762,1,1,0,0,0,0,1,,,,
762,2,0,0,514,3,3,10,,,,
762,2,1,0,0,0,0,2,,,,
763,0,0,0,401,0,0,2,,,,
763,0,1,0,0,0,0,2,,,,
764,0,0,0,529,2,2,8,,,,
764,0,1,0,0,0,0,2,,,,
766,0,0,0,468,1,3,1,3,2,4,2
766,0,1,0,0,0,0,2,,,,
767,0,0,0,521,0,0,2,,,,
767,0,1,0,0,0,0,2,,,,
767,0,2,0,0,0,0,2,,,,
768,0,0,0,0,2,2,4,,,,
768,0,1,0,0,0,0,1,,,,
769,0,0,0,0,2,2,4,,,,
769,0,1,0,0,0,0,3,,,,
769,0,2,0,0,0,0,2,,,,
769,0,3,0,0,0,0,2,,,,
770,0,0,0,482,0,0,2,,,,
770,0,1,0,0,0,0,1,,,,
770,0,2,0,0,0,0,1,,,,
770,1,0,0,0,0,0,2,,,,
770,1,1,0,0,0,0,1,,,,
770,1,2,0,0,0,0,1,,,,
770,2,0,0,0,0,0,1,,,,
770,2,1,0,0,0,0,1,,,,
771,0,0,0,394,0,0,1,,,,
771,0,1,0,0,0,0,1,,,,
772,0,0,0,510,0,0,2,,,,
772,0,1,0,0,0,0,2,,,,
772,0,2,0,0,0,0,2,,,,
772,0,3,0,0,0,0,2,,,,
772,1,0,0,515,1,3,1,3,2,4,2
772,1,1,0,0,0,0,2,,,,
773,0,0,0,0,0,0,1,,,,
773,0,1,0,430,0,0,2,,,,
773,0,2,0,0,0,0,1,,,,
774,0,0,0,391,0,0,1,,,,
774,0,1,0,0,0,0,1,,,,
774,1,0,0,447,2,2,4,,,,
774,1,1,0,0,0,0,1,,,,
775,0,0,0,451,0,0,2,,,,
775,0,1,0,0,0,0,2,,,,
775,1,0,0,472,2,2,4,,,,
775,1,1,0,0,0,0,1,,,,
776,0,0,0,0,1,3,1,3,2,2,2
776,0,1,0,0,0,0,2,,,,
776,0,2,0,0,0,0,1,,,,
776,2,0,0,0,0,0,2,,,,
776,2,1,0,0,0,0,2,,,,
776,2,2,0,491,0,0,2,,,,
776,2,3,0,0,0,0,2,,,,
776,3,0,0,471,3,3,5,,,,
776,3,1,0,0,0,0,2,,,,
776,3,2,0,0,0,0,1,,,,
777,0,0,0,414,0,0,1,,,,
777,0,1,0,0,0,0,2,,,,
777,0,2,0,0,0,0,1,,,,
777,0,3,0,0,0,0,2,,,,
777,1,0,0,452,1,3,1,3,2,4,2
777,1,1,0,0,0,0,2,,,,
777,1,2,0,0,0,0,2,,,,
777,2,0,0,528,0,0,1,,,,
777,2,1,0,0,0,0,1,,,,
778,0,0,0,400,0,0,2,,,,
778,0,1,0,0,0,0,2,,,,
779,0,0,0,475,0,0,2,,,,
779,0,1,0,0,0,0,2,,,,
779,0,2,0,0,0,0,2,,,,
780,0,0,0,401,1,3,1,3,2,4,2
780,0,1,0,688,0,0,2,,,,
780,0,2,0,996,0,0,2,,,,
780,0,3,0,0,0,0,2,,,,
780,1,0,0,0,1,3,1,3,2,4,2
780,1,1,0,494,0,0,2,,,,
780,1,2,0,0,0,0,2,,,,
781,0,0,0,490,0,0,1,,,,
781,0,1,0,0,0,0,1,,,,
781,0,2,0,0,0,0,2,,,,
781,1,0,0,515,0,0,1,,,,
781,1,1,0,0,0,0,1,,,,
781,1,2,0,0,0,0,2,,,,
781,2,0,0,395,0,0,1,,,,
781,2,1,0,0,0,0,2,,,,
781,2,2,0,1281,0,0,2,,,,
781,2,3,0,0,0,0,1,,,,
781,3,0,0,0,2,2,8,,,,
781,3,1,0,489,0,0,2,,,,
781,3,2,0,0,0,0,2,,,,
781,4,0,0,463,2,2,8,,,,
781,4,1,0,0,0,0,2,,,,
782,0,0,0,0,1,3,1,3,2,4,2
782,0,1,0,0,0,0,2,,,,
782,0,2,0,0,0,0,2,,,,
782,1,0,0,494,0,0,2,,,,
782,1,1,0,0,0,0,2,,,,
782,1,2,0,0,0,0,2,,,,
782,2,0,0,450,2,2,4,,,,
782,2,1,0,0,0,0,1,,,,
783,0,0,0,0,1,3,1,3,2,4,2
783,0,1,0,0,0,0,2,,,,
784,0,0,0,470,1,3,1,3,2,2,2
784,0,1,0,0,0,0,1,,,,
784,1,0,0,452,2,2,8,,,,
784,1,1,0,0,0,0,2,,,,
785,0,0,0,500,0,0,1,,,,
785,0,1,0,0,0,0,1,,,,
785,1,0,0,0,3,3,10,,,,
785,1,1,0,0,0,0,2,,,,
785,1,2,0,0,0,0,2,,,,
785,2,0,0,441,2,2,4,,,,
785,2,1,0,726,0,0,2,,,,
785,2,2,0,1008,0,0,2,,,,
785,2,3,0,0,0,0,1,,,,
786,0,0,0,540,1,3,1,3,1,2,1
786,0,1,0,0,0,0,1,,,,
786,0,2,0,0,0,0,2,,,,
786,1,0,0,538,1,3,1,3,2,2,2
786,1,1,0,0,0,0,1,,,,
786,2,0,0,403,2,2,8,,,,
786,2,1,0,0,0,0,2,,,,
786,2,2,0,0,0,0,2,,,,
787,0,0,0,435,0,0,2,,,,
787,0,1,0,0,0,0,2,,,,
787,1,0,0,476,0,0,2,,,,
787,1,1,0,0,0,0,2,,,,
787,1,2,0,0,0,0,1,,,,
787,1,3,0,736,0,0,1,,,,
787,1,4,0,1203,0,0,2,,,,
787,1,5,0,0,0,0,2,,,,
788,0,0,0,394,0,0,1,,,,
788,0,1,0,0,0,0,1,,,,
789,0,0,0,0,2,2,8,,,,
789,0,1,0,0,0,0,2,,,,
790,0,0,0,393,0,0,1,,,,
790,0,1,0,0,0,0,1,,,,
791,0,0,0,403,0,0,2,,,,
791,0,1,0,0,0,0,2,,,,
791,1,0,0,441,2,2,4,,,,
791,1,1,0,0,0,0,1,,,,
792,1,0,0,507,0,0,2,,,,
792,1,1,0,716,0,0,2,,,,
792,1,2,0,1123,0,0,2,,,,
792,1,3,0,0,0,0,2,,,,
792,2,0,0,483,2,2,4,,,,
792,2,1,0,0,0,0,1,,,,
792,3,0,0,484,2,2,4,,,,
792,3,1,0,0,0,0,1,,,,
794,0,0,0,448,0,0,1,,,,
794,0,1,0,0,0,0,1,,,,
794,1,0,0,394,0,0,1,,,,
794,1,1,0,0,0,0,1,,,,
795,0,0,0,508,0,0,1,,,,
795,0,1,0,0,0,0,1,,,,
795,0,2,0,0,0,0,2,,,,
796,0,0,0,0,0,0,1,,,,
796,0,1,0,0,0,0,1,,,,
797,0,0,0,0,3,3,5,,,,
797,0,1,0,0,0,0,2,,,,
797,0,2,0,0,0,0,1,,,,
797,1,0,0,0,1,3,1,3,1,2,1
797,1,1,0,0,0,0,1,,,,
797,1,2,0,496,0,0,2,,,,
797,1,3,0,1141,0,0,2,,,,
797,1,4,0,0,0,0,2,,,,
798,0,0,0,520,2,2,8,,,,
798,0,1,0,0,0,0,2,,,,
798,0,2,0,0,0,0,2,,,,
799,1,0,0,470,0,0,1,,,,
799,1,1,0,0,0,0,2,,,,
799,1,2,0,0,0,0,1,,,,
799,2,0,0,0,1,3,1,3,1,2,1
799,2,1,0,0,0,0,1,,,,
800,0,0,0,0,1,3,1,3,2,2,2
800,0,1,0,0,0,0,1,,,,
801,0,0,0,442,2,2,12,,,,
801,0,1,0,0,0,0,3,,,,
801,1,0,0,391,2,2,8,,,,
801,1,1,0,0,0,0,2,,,,
802,0,0,0,0,1,3,1,3,2,6,2
802,0,1,0,0,0,0,3,,,,
803,0,0,0,0,3,3,10,,,,
803,0,1,0,0,0,0,2,,,,
803,0,2,0,0,0,0,2,,,,
803,1,0,0,390,3,3,15,,,,
803,1,1,0,0,0,0,3,,,,
804,0,0,0,407,0,0,2,,,,
804,0,1,0,0,0,0,1,,,,
804,0,2,0,0,0,0,3,,,,
804,1,0,0,533,0,0,3,,,,
804,1,1,0,0,0,0,3,,,,
805,0,0,0,398,1,3,1,3,2,4,2
805,0,1,0,0,0,0,1,,,,
805,0,2,0,0,0,0,1,,,,
805,1,0,0,509,1,3,1,3,1,4,1
805,1,1,0,0,0,0,2,,,,
805,2,0,0,473,2,2,8,,,,
805,2,1,0,0,0,0,2,,,,
806,0,0,0,521,0,0,2,,,,
806,0,1,0,0,0,0,2,,,,
807,0,0,0,0,2,2,8,,,,
807,0,1,0,0,0,0,2,,,,
807,0,2,0,0,0,0,2,,,,
807,0,3,0,0,0,0,2,,,,
807,1,0,0,0,1,3,1,3,2,4,2
807,1,1,0,499,0,0,2,,,,
807,1,2,0,0,0,0,2,,,,
808,0,0,0,512,0,0,3,,,,
808,0,1,0,0,0,0,3,,,,
809,0,0,0,515,0,0,1,,,,
809,0,1,0,0,0,0,1,,,,
810,0,0,0,500,0,0,2,,,,
810,0,1,0,0,0,0,2,,,,
810,0,2,0,0,0,0,2,,,,
811,0,0,0,0,0,0,2,,,,
811,0,1,0,402,0,0,2,,,,
811,0,2,0,0,0,0,2,,,,
812,0,0,0,0,0,0,2,,,,
812,0,1,0,496,0,0,2,,,,
812,0,2,0,0,0,0,2,,,,
813,1,0,0,499,1,3,1,3,2,4,2
813,1,1,0,0,0,0,2,,,,
814,0,0,0,530,2,2,12,,,,
814,0,1,0,0,0,0,1,,,,
814,0,2,0,0,0,0,2,,,,
814,1,0,0,0,1,3,1,3,2,4,2
814,1,1,0,478,0,0,1,,,,
814,1,2,0,0,0,0,1,,,,
814,2,0,0,0,1,3,1,3,2,4,2
814,2,1,0,0,0,0,2,,,,
814,2,2,0,508,0,0,2,,,,
814,2,3,0,0,0,0,2,,,,
814,3,0,0,441,1,3,1,3,2,6,2
814,3,1,0,0,0,0,3,,,,
815,0,0,0,512,1,3,1,3,2,6,2
815,0,1,0,727,0,0,2,,,,
815,0,2,0,909,0,0,2,,,,
815,0,3,0,0,0,0,3,,,,
816,0,0,0,481,0,0,3,,,,
816,0,1,0,0,0,0,3,,,,
816,1,0,0,0,0,0,1,,,,
816,1,1,0,429,0,0,2,,,,
816,1,2,0,0,0,0,1,,,,
816,1,3,0,696,0,0,1,,,,
816,1,4,0,915,0,0,2,,,,
816,1,5,0,0,0,0,3,,,,
817,0,0,0,427,2,2,8,,,,
817,0,1,0,0,0,0,2,,,,
817,0,2,0,0,0,0,2,,,,
818,0,0,0,0,1,3,1,3,2,6,2
818,0,1,0,0,0,0,1,,,,
818,0,2,0,0,0,0,2,,,,
818,0,3,0,0,0,0,2,,,,
818,1,0,0,445,0,0,3,,,,
818,1,1,0,0,0,0,2,,,,
818,1,2,0,0,0,0,3,,,,
819,0,0,0,0,2,2,8,,,,
819,0,1,0,0,0,0,2,,,,
819,0,2,0,0,0,0,2,,,,
820,0,0,0,512,2,2,8,,,,
820,0,1,0,0,0,0,2,,,,
821,2,0,0,532,3,3,10,,,,
821,2,1,0,0,0,0,2,,,,
821,2,2,0,0,0,0,2,,,,
821,3,0,0,538,3,3,10,,,,
821,3,1,0,0,0,0,2,,,,
822,0,0,0,405,0,0,2,,,,
822,0,1,0,0,0,0,2,,,,
823,0,0,0,0,1,3,1,3,2,6,2
823,0,1,0,486,0,0,2,,,,
823,0,2,0,0,0,0,1,,,,
823,0,3,0,0,0,0,2,,,,
824,0,0,0,0,0,0,2,,,,
824,0,1,0,481,0,0,2,,,,
824,0,2,0,0,0,0,2,,,,
824,0,3,0,1002,0,0,2,,,,
824,0,4,0,0,0,0,2,,,,
824,1,0,0,493,0,0,2,,,,
824,1,1,0,0,0,0,2,,,,
825,0,0,0,522,2,2,8,,,,
825,0,1,0,0,0,0,2,,,,
825,1,0,0,0,0,0,3,,,,
825,1,1,0,0,0,0,3,,,,
825,1,2,0,0,0,0,2,,,,
826,0,0,0,0,2,2,8,,,,
826,0,1,0,478,0,0,1,,,,
826,0,2,0,0,0,0,3,,,,
827,0,0,0,418,0,0,2,,,,
827,0,1,0,0,0,0,2,,,,
827,1,0,0,436,2,2,8,,,,
827,1,1,0,0,0,0,3,,,,
827,1,2,0,0,0,0,3,,,,
827,2,0,0,0,1,3,1,3,1,4,1
827,2,1,0,422,0,0,2,,,,
827,2,2,0,0,0,0,1,,,,
827,2,3,0,0,0,0,1,,,,
828,0,0,0,528,0,0,2,,,,
828,0,1,0,661,0,0,2,,,,
828,0,2,0,1187,0,0,2,,,,
828,0,3,0,0,0,0,2,,,,
829,0,0,0,0,1,3,1,3,2,4,2
829,0,1,0,0,0,0,2,,,,
829,0,2,0,0,0,0,2,,,,
829,1,0,0,424,2,2,12,,,,
829,1,1,0,0,0,0,3,,,,
830,0,0,0,425,0,0,1,,,,
830,0,1,0,0,0,0,1,,,,
830,0,2,0,0,0,0,2,,,,
831,0,0,0,507,0,0,1,,,,
831,0,1,0,0,0,0,1,,,,
831,0,2,0,0,0,0,2,,,,
831,1,0,0,399,0,0,2,,,,
831,1,1,0,760,0,0,2,,,,
831,1,2,0,0,0,0,2,,,,
831,1,3,0,1213,0,0,2,,,,
831,1,4,0,0,0,0,2,,,,
832,0,0,0,0,1,3,1,3,2,4,2
832,0,1,0,0,0,0,2,,,,
832,0,2,0,0,0,0,2,,,,
832,1,0,0,520,1,3,1,3,2,2,2
832,1,1,0,0,0,0,1,,,,
832,2,0,0,0,1,3,1,3,2,6,2
832,2,1,0,446,0,0,3,,,,
832,2,2,0,0,0,0,2,,,,
832,2,3,0,0,0,0,2,,,,
833,0,0,0,0,2,2,8,,,,
833,0,1,0,0,0,0,2,,,,
833,0,2,0,0,0,0,1,,,,
833,1,0,0,488,3,3,5,,,,
833,1,1,0,766,0,0,2,,,,
833,1,2,0,1192,0,0,2,,,,
833,1,3,0,0,0,0,1,,,,
835,0,0,0,0,1,3,1,3,2,4,2
835,0,1,0,0,0,0,2,,,,
835,1,0,0,424,0,0,1,,,,
835,1,1,0,0,0,0,1,,,,
835,2,0,0,414,2,2,4,,,,
835,2,1,0,0,0,0,1,,,,
835,3,0,0,422,2,2,4,,,,
835,3,1,0,0,0,0,1,,,,
836,0,0,0,0,1,3,1,3,2,2,2
836,0,1,0,0,0,0,1,,,,
836,1,0,0,534,1,3,1,3,2,4,2
836,1,1,0,0,0,0,2,,,,
836,1,2,0,0,0,0,2,,,,
837,0,0,0,496,3,3,10,,,,
837,0,1,0,0,0,0,2,,,,
837,1,0,0,538,2,2,8,,,,
837,1,1,0,0,0,0,2,,,,
838,1,0,0,414,0,0,2,,,,
838,1,1,0,0,0,0,2,,,,
838,1,2,0,0,0,0,2,,,,
839,0,0,0,0,0,0,2,,,,
839,0,1,0,0,0,0,1,,,,
839,1,0,0,498,3,3,10,,,,
839,1,1,0,0,0,0,2,,,,
839,1,2,0,0,0,0,2,,,,
839,2,0,0,504,2,2,4,,,,
839,2,1,0,0,0,0,1,,,,
839,2,2,0,0,0,0,2,,,,
840,1,0,0,442,0,0,1,,,,
840,1,1,0,0,0,0,1,,,,
840,2,0,0,0,0,0,2,,,,
840,2,1,0,504,0,0,2,,,,
840,2,2,0,0,0,0,2,,,,
841,0,0,0,540,1,3,1,3,2,4,2
841,0,1,0,0,0,0,2,,,,
842,0,0,0,459,0,0,2,,,,
842,0,1,0,0,0,0,2,,,,
843,0,0,0,395,0,0,2,,,,
843,0,1,0,0,0,0,2,,,,
843,0,2,0,0,0,0,2,,,,
844,0,0,0,500,0,0,3,,,,
844,0,1,0,0,0,0,3,,,,
844,1,0,0,435,0,0,2,,,,
844,1,1,0,0,0,0,2,,,,
844,2,0,0,449,3,3,10,,,,
844,2,1,0,0,0,0,2,,,,
845,0,0,0,453,0,0,2,,,,
845,0,1,0,0,0,0,2,,,,
845,0,2,0,0,0,0,2,,,,
845,1,0,0,399,2,2,8,,,,
845,1,1,0,0,0,0,2,,,,
845,2,0,0,0,0,0,2,,,,
845,2,1,0,0,0,0,2,,,,
846,0,0,0,535,2,2,4,,,,
846,0,1,0,0,0,0,1,,,,
846,0,2,0,0,0,0,2,,,,
847,0,0,0,404,0,0,2,,,,
847,0,1,0,0,0,0,2,,,,
847,1,0,0,0,2,2,8,,,,
847,1,1,0,421,0,0,1,,,,
847,1,2,0,0,0,0,1,,,,
847,1,3,0,0,0,0,2,,,,
847,2,0,0,0,2,2,12,,,,
847,2,1,0,421,0,0,2,,,,
847,2,2,0,0,0,0,3,,,,
848,0,0,0,0,1,3,1,3,2,2,2
848,0,1,0,0,0,0,1,,,,
848,1,0,0,0,3,3,10,,,,
848,1,1,0,0,0,0,2,,,,
848,2,0,0,0,3,3,10,,,,
848,2,1,0,0,0,0,2,,,,
848,3,0,0,0,0,0,2,,,,
848,3,1,0,0,0,0,2,,,,
848,4,0,0,501,0,0,2,,,,
848,4,1,0,0,0,0,2,,,,
848,5,0,0,0,1,3,1,3,2,6,2
848,5,1,0,0,0,0,3,,,,
849,0,0,0,0,0,0,2,,,,
849,0,1,0,0,0,0,2,,,,
849,0,2,0,0,0,0,2,,,,
849,0,3,0,0,0,0,2,,,,
850,0,0,0,427,0,0,2,,,,
850,0,1,0,0,0,0,2,,,,
850,0,2,0,0,0,0,2,,,,
851,0,0,0,0,3,3,10,,,,
851,0,1,0,0,0,0,2,,,,
852,0,0,0,0,3,3,10,,,,
852,0,1,0,0,0,0,2,,,,
852,1,0,0,407,0,0,2,,,,
852,1,1,0,0,0,0,2,,,,
853,0,0,0,493,1,3,1,3,2,4,2
853,0,1,0,0,0,0,2,,,,
853,0,2,0,0,0,0,2,,,,
853,1,0,0,460,2,2,8,,,,
853,1,1,0,0,0,0,2,,,,
853,2,0,0,0,0,0,2,,,,
853,2,1,0,0,0,0,2,,,,
854,0,0,0,521,2,2,8,,,,
854,0,1,0,0,0,0,2,,,,
854,1,0,0,539,2,2,8,,,,
854,1,1,0,0,0,0,2,,,,
854,2,0,0,0,0,0,2,,,,
854,2,1,0,0,0,0,2,,,,
854,3,0,0,525,2,2,8,,,,
854,3,1,0,0,0,0,1,,,,
854,3,2,0,0,0,0,1,,,,
854,3,3,0,0,0,0,2,,,,
855,0,0,0,530,0,0,2,,,,
855,0,1,0,1188,0,0,2,,,,
855,0,2,0,0,0,0,2,,,,
855,0,3,0,0,0,0,2,,,,
855,1,0,0,536,0,0,1,,,,
855,1,1,0,0,0,0,1,,,,
856,0,0,0,0,3,3,10,,,,
856,0,1,0,0,0,0,1,,,,
856,0,2,0,0,0,0,2,,,,
856,0,3,0,0,0,0,2,,,,
856,0,4,0,0,0,0,1,,,,
856,1,0,0,487,0,0,1,,,,
856,1,1,0,0,0,0,1,,,,
856,2,0,0,445,1,3,1,3,1,4,1
856,2,1,0,0,0,0,2,,,,
856,3,0,0,538,0,0,3,,,,
856,3,1,0,0,0,0,3,,,,
856,4,0,0,457,0,0,1,,,,
856,4,1,0,0,0,0,1,,,,
856,5,0,0,0,0,0,3,,,,
856,5,1,0,0,0,0,3,,,,
857,0,0,0,515,1,3,1,3,2,4,2
857,0,1,0,0,0,0,2,,,,
857,0,2,0,0,0,0,2,,,,
858,0,0,0,483,1,3,1,3,1,4,1
858,0,1,0,987,0,0,2,,,,
858,0,2,0,0,0,0,2,,,,
858,0,3,0,0,0,0,2,,,,
858,1,0,0,491,0,0,2,,,,
858,1,1,0,0,0,0,2,,,,
859,0,0,0,420,0,0,3,,,,
859,0,1,0,0,0,0,3,,,,
859,0,2,0,0,0,0,2,,,,
859,1,0,0,505,1,3,1,3,2,4,2
859,1,1,0,0,0,0,2,,,,
860,0,0,0,430,3,3,10,,,,
860,0,1,0,0,0,0,2,,,,
860,1,0,0,497,3,3,10,,,,
860,1,1,0,0,0,0,2,,,,
861,0,0,0,500,0,0,2,,,,
861,0,1,0,0,0,0,2,,,,
861,1,0,0,0,0,0,2,,,,
861,1,1,0,495,0,0,3,,,,
861,1,2,0,0,0,0,3,,,,
862,0,0,0,459,0,0,2,,,,
862,0,1,0,0,0,0,2,,,,
863,1,0,0,0,1,3,1,3,2,4,2
863,1,1,0,0,0,0,1,,,,
863,1,2,0,0,0,0,1,,,,
863,1,3,0,0,0,0,2,,,,
864,0,0,0,466,0,0,2,,,,
864,0,1,0,0,0,0,2,,,,
864,0,2,0,0,0,0,2,,,,
864,1,0,0,474,2,2,8,,,,
864,1,1,0,0,0,0,2,,,,
865,0,0,0,0,0,0,2,,,,
865,0,1,0,506,0,0,2,,,,
865,0,2,0,0,0,0,2,,,,
866,0,0,0,0,0,0,1,,,,
866,0,1,0,0,0,0,1,,,,
866,1,0,0,463,1,3,1,3,2,2,2
866,1,1,0,0,0,0,1,,,,
866,2,0,0,429,2,2,12,,,,
866,2,1,0,0,0,0,3,,,,
867,0,0,0,508,1,3,1,3,2,4,2
867,0,1,0,1050,0,0,2,,,,
867,0,2,0,0,0,0,2,,,,
867,0,3,0,0,0,0,1,,,,
867,0,4,0,0,0,0,1,,,,
867,1,0,0,464,1,3,1,3,2,4,2
867,1,1,0,0,0,0,2,,,,
867,1,2,0,0,0,0,2,,,,
867,1,3,0,0,0,0,2,,,,
867,2,0,0,446,2,2,8,,,,
867,2,1,0,0,0,0,2,,,,
868,0,0,0,418,0,0,2,,,,
868,0,1,0,928,0,0,2,,,,
868,0,2,0,0,0,0,1,,,,
868,0,3,0,0,0,0,1,,,,
869,0,0,0,497,1,3,1,3,2,4,2
869,0,1,0,0,0,0,2,,,,
869,1,0,0,404,2,2,8,,,,
869,1,1,0,0,0,0,2,,,,
870,0,0,0,0,0,0,2,,,,
870,0,1,0,0,0,0,2,,,,
870,1,0,0,480,0,0,2,,,,
870,1,1,0,0,0,0,2,,,,
871,0,0,0,414,2,2,8,,,,
871,0,1,0,0,0,0,2,,,,
871,0,2,0,0,0,0,2,,,,
872,0,0,0,455,0,0,2,,,,
872,0,1,0,1298,0,0,2,,,,
872,0,2,0,0,0,0,2,,,,
872,0,3,0,0,0,0,2,,,,
872,1,0,0,404,0,0,2,,,,
